eventId,deviceId,timestamp,latency_norm,packetLoss_norm,signalStrength_norm,overall_quality,hour_of_day,day_of_week,anomalous
69f1fc8e89e1f4ca8502b5f7,device-05,2026-04-29T12:41:50.292Z,0.3140,0.0000,0.9875,0.5662,19,3,0
69f1fc8e89e1f4ca8502b5fb,device-06,2026-04-29T12:41:50.398Z,0.1960,0.0500,0.7750,0.6597,19,3,0
69f1fc8e89e1f4ca8502b5ff,device-07,2026-04-29T12:41:50.503Z,0.6900,0.7000,0.3375,0.4242,19,3,0
69f1fc8e89e1f4ca8502b603,device-08,2026-04-29T12:41:50.608Z,0.3160,0.0000,0.8500,0.6113,19,3,0
69f1fc8e89e1f4ca8502b607,device-09,2026-04-29T12:41:50.714Z,0.9160,0.6000,0.2500,0.4113,19,3,0
69f1fc8e89e1f4ca8502b60b,device-10,2026-04-29T12:41:50.820Z,0.3120,0.0500,0.8000,0.6127,19,3,0
69f1fc9489e1f4ca8502b60f,device-01,2026-04-29T12:41:56.094Z,0.2620,0.0000,0.8250,0.6377,19,3,0
69f1fc9489e1f4ca8502b613,device-02,2026-04-29T12:41:56.201Z,0.2520,0.0500,0.9625,0.5785,19,3,0
69f1fc9489e1f4ca8502b617,device-03,2026-04-29T12:41:56.307Z,0.2560,0.1000,0.7875,0.6188,19,3,0
69f1fc9489e1f4ca8502b61b,device-04,2026-04-29T12:41:56.412Z,0.8560,0.7500,0.2125,0.3938,19,3,0
69f1fc9489e1f4ca8502b61f,device-05,2026-04-29T12:41:56.517Z,0.7940,0.9000,0.1500,0.3853,19,3,0
69f1fc9489e1f4ca8502b623,device-06,2026-04-29T12:41:56.622Z,0.0460,0.0000,0.8250,0.7097,19,3,0
69f1fc9489e1f4ca8502b627,device-07,2026-04-29T12:41:56.728Z,0.2060,0.0000,0.9500,0.6147,19,3,0
69f1fc9489e1f4ca8502b62b,device-08,2026-04-29T12:41:56.833Z,0.1540,0.0500,0.9250,0.6237,19,3,0
69f1fc9489e1f4ca8502b62f,device-09,2026-04-29T12:41:56.938Z,0.1960,0.0500,0.8125,0.6472,19,3,0
69f1fc9589e1f4ca8502b633,device-10,2026-04-29T12:41:57.044Z,0.0500,0.0000,0.8750,0.6917,19,3,0
69f1fc9989e1f4ca8502b637,device-01,2026-04-29T12:42:01.094Z,0.2420,0.0500,0.8125,0.6318,19,3,0
69f1fc9989e1f4ca8502b63b,device-02,2026-04-29T12:42:01.199Z,0.2540,0.0500,0.9375,0.5862,19,3,0
69f1fc9989e1f4ca8502b63f,device-03,2026-04-29T12:42:01.304Z,0.2780,0.0500,0.9750,0.5657,19,3,0
69f1fc9989e1f4ca8502b643,device-04,2026-04-29T12:42:01.409Z,0.3040,0.0500,0.9000,0.5820,19,3,0
69f1fc9989e1f4ca8502b647,device-05,2026-04-29T12:42:01.514Z,0.0520,0.0500,0.9250,0.6577,19,3,0
69f1fc9989e1f4ca8502b64b,device-06,2026-04-29T12:42:01.620Z,0.0540,0.0000,0.8375,0.7028,19,3,0
69f1fc9989e1f4ca8502b64f,device-07,2026-04-29T12:42:01.727Z,0.8560,0.4500,0.1250,0.5230,19,3,0
69f1fc9989e1f4ca8502b653,device-08,2026-04-29T12:42:01.831Z,0.8080,0.3000,0.3250,0.5223,19,3,0
69f1fc9989e1f4ca8502b657,device-09,2026-04-29T12:42:01.937Z,0.6000,0.7500,0.2750,0.4583,19,3,0
69f1fc9a89e1f4ca8502b65b,device-10,2026-04-29T12:42:02.042Z,0.1240,0.1000,0.9750,0.6003,19,3,0
69f1fc9e89e1f4ca8502b65f,device-01,2026-04-29T12:42:06.097Z,0.8500,0.4000,0.3625,0.4625,19,3,0
69f1fc9e89e1f4ca8502b663,device-02,2026-04-29T12:42:06.203Z,0.2180,0.0000,0.9625,0.6065,19,3,0
69f1fc9e89e1f4ca8502b667,device-03,2026-04-29T12:42:06.308Z,0.7360,0.8500,0.3375,0.3588,19,3,0
69f1fc9e89e1f4ca8502b66b,device-04,2026-04-29T12:42:06.414Z,0.3320,0.0500,0.7750,0.6143,19,3,0
69f1fc9e89e1f4ca8502b66f,device-05,2026-04-29T12:42:06.519Z,0.3240,0.0000,0.8750,0.6003,19,3,0
69f1fc9e89e1f4ca8502b673,device-06,2026-04-29T12:42:06.624Z,0.1540,0.0000,0.9000,0.6487,19,3,0
69f1fc9e89e1f4ca8502b677,device-07,2026-04-29T12:42:06.729Z,0.1620,0.0500,0.8250,0.6543,19,3,0
69f1fc9e89e1f4ca8502b67b,device-08,2026-04-29T12:42:06.835Z,0.0500,0.0000,0.9375,0.6708,19,3,0
69f1fc9e89e1f4ca8502b67f,device-09,2026-04-29T12:42:06.941Z,0.2300,0.0500,0.7500,0.6567,19,3,0
69f1fc9f89e1f4ca8502b683,device-10,2026-04-29T12:42:07.047Z,0.9680,0.5500,0.3500,0.3773,19,3,0
69f1fca389e1f4ca8502b687,device-01,2026-04-29T12:42:11.097Z,0.3060,0.0000,0.7500,0.6480,19,3,0
69f1fca389e1f4ca8502b68b,device-02,2026-04-29T12:42:11.203Z,0.2940,0.0500,0.8125,0.6145,19,3,0
69f1fca389e1f4ca8502b68f,device-03,2026-04-29T12:42:11.309Z,0.1440,0.0000,0.9500,0.6353,19,3,0
69f1fca389e1f4ca8502b693,device-04,2026-04-29T12:42:11.414Z,0.2200,0.1000,0.9875,0.5642,19,3,0
69f1fca389e1f4ca8502b697,device-05,2026-04-29T12:42:11.520Z,0.0940,0.0000,0.8375,0.6895,19,3,0
69f1fca389e1f4ca8502b69b,device-06,2026-04-29T12:42:11.625Z,0.2260,0.0500,0.8750,0.6163,19,3,0
69f1fca389e1f4ca8502b69f,device-07,2026-04-29T12:42:11.730Z,0.0720,0.0000,0.8000,0.7093,19,3,0
69f1fca389e1f4ca8502b6a3,device-08,2026-04-29T12:42:11.836Z,0.3240,0.0500,0.7500,0.6253,19,3,0
69f1fca389e1f4ca8502b6a7,device-09,2026-04-29T12:42:11.941Z,0.2580,0.0500,0.8500,0.6140,19,3,0
69f1fca489e1f4ca8502b6ab,device-10,2026-04-29T12:42:12.047Z,0.2260,0.0500,0.9625,0.5872,19,3,0
69f1fca889e1f4ca8502b6af,device-01,2026-04-29T12:42:16.099Z,0.1460,0.0000,0.8000,0.6847,19,3,0
69f1fca889e1f4ca8502b6b3,device-02,2026-04-29T12:42:16.206Z,0.8020,0.9000,0.2125,0.3618,19,3,0
69f1fca889e1f4ca8502b6b7,device-03,2026-04-29T12:42:16.311Z,0.2360,0.0000,0.7625,0.6672,19,3,0
69f1fca889e1f4ca8502b6bb,device-04,2026-04-29T12:42:16.417Z,0.2860,0.0500,0.9125,0.5838,19,3,0
69f1fca889e1f4ca8502b6bf,device-05,2026-04-29T12:42:16.522Z,0.1760,0.0000,0.8875,0.6455,19,3,0
69f1fca889e1f4ca8502b6c3,device-06,2026-04-29T12:42:16.627Z,0.2440,0.0000,0.8750,0.6270,19,3,0
69f1fca889e1f4ca8502b6c7,device-07,2026-04-29T12:42:16.733Z,0.1320,0.1000,0.9750,0.5977,19,3,0
69f1fca889e1f4ca8502b6cb,device-08,2026-04-29T12:42:16.839Z,0.3020,0.0500,0.9875,0.5535,19,3,0
69f1fca889e1f4ca8502b6cf,device-09,2026-04-29T12:42:16.944Z,0.2640,0.0000,0.9500,0.5953,19,3,0
69f1fca989e1f4ca8502b6d3,device-10,2026-04-29T12:42:17.050Z,0.3180,0.0500,0.9250,0.5690,19,3,0
69f1fcad89e1f4ca8502b6d7,device-01,2026-04-29T12:42:21.102Z,0.1220,0.0500,0.8125,0.6718,19,3,0
69f1fcad89e1f4ca8502b6db,device-02,2026-04-29T12:42:21.208Z,0.2300,0.0000,0.9250,0.6150,19,3,0
69f1fcad89e1f4ca8502b6df,device-03,2026-04-29T12:42:21.313Z,0.0800,0.0500,0.8375,0.6775,19,3,0
69f1fcad89e1f4ca8502b6e3,device-04,2026-04-29T12:42:21.419Z,0.1120,0.0000,0.8250,0.6877,19,3,0
69f1fcad89e1f4ca8502b6e7,device-05,2026-04-29T12:42:21.524Z,0.0620,0.0000,0.9875,0.6502,19,3,0
69f1fcad89e1f4ca8502b6eb,device-06,2026-04-29T12:42:21.628Z,0.9360,0.2500,0.3125,0.5005,19,3,0
69f1fcad89e1f4ca8502b6ef,device-07,2026-04-29T12:42:21.733Z,0.4440,0.8000,0.3125,0.4812,19,3,0
69f1fcad89e1f4ca8502b6f3,device-08,2026-04-29T12:42:21.839Z,0.3080,0.0500,0.8375,0.6015,19,3,0
69f1fcad89e1f4ca8502b6f7,device-09,2026-04-29T12:42:21.944Z,0.1140,0.0000,0.8875,0.6662,19,3,0
69f1fcae89e1f4ca8502b6fb,device-10,2026-04-29T12:42:22.049Z,0.3100,0.0500,0.8625,0.5925,19,3,0
69f1fcb389e1f4ca8502b6ff,device-01,2026-04-29T12:42:27.331Z,0.1060,0.0000,0.9375,0.6522,19,3,0
69f1fcb389e1f4ca8502b703,device-02,2026-04-29T12:42:27.438Z,0.8640,0.7500,0.2750,0.3703,19,3,0
69f1fcb389e1f4ca8502b707,device-03,2026-04-29T12:42:27.544Z,0.1120,0.0500,0.7875,0.6835,19,3,0
69f1fcb389e1f4ca8502b70b,device-04,2026-04-29T12:42:27.650Z,0.1460,0.0500,0.8750,0.6430,19,3,0
69f1fcb389e1f4ca8502b70f,device-05,2026-04-29T12:42:27.756Z,0.0400,0.0500,0.9000,0.6700,19,3,0
69f1fcb389e1f4ca8502b713,device-06,2026-04-29T12:42:27.862Z,0.1220,0.0500,0.9375,0.6302,19,3,0
69f1fcb389e1f4ca8502b717,device-07,2026-04-29T12:42:27.966Z,0.1040,0.0500,0.8750,0.6570,19,3,0
69f1fcb489e1f4ca8502b71b,device-08,2026-04-29T12:42:28.072Z,0.1500,0.0000,0.7875,0.6875,19,3,0
69f1fcb489e1f4ca8502b71f,device-09,2026-04-29T12:42:28.177Z,0.1000,0.0000,0.7750,0.7083,19,3,0
69f1fcb489e1f4ca8502b723,device-10,2026-04-29T12:42:28.281Z,0.2060,0.0500,0.8000,0.6480,19,3,0
69f1fcb889e1f4ca8502b727,device-01,2026-04-29T12:42:32.331Z,0.6100,0.3000,0.2750,0.6050,19,3,0
69f1fcb889e1f4ca8502b72b,device-02,2026-04-29T12:42:32.438Z,0.2040,0.0000,0.8375,0.6528,19,3,0
69f1fcb889e1f4ca8502b72f,device-03,2026-04-29T12:42:32.544Z,0.1940,0.0500,0.7500,0.6687,19,3,0
69f1fcb889e1f4ca8502b733,device-04,2026-04-29T12:42:32.650Z,0.2900,0.0000,0.8875,0.6075,19,3,0
69f1fcb889e1f4ca8502b737,device-05,2026-04-29T12:42:32.755Z,0.2020,0.0000,0.8500,0.6493,19,3,0
69f1fcb889e1f4ca8502b73b,device-06,2026-04-29T12:42:32.860Z,0.4220,0.4000,0.2750,0.6343,19,3,0
69f1fcb889e1f4ca8502b73f,device-07,2026-04-29T12:42:32.964Z,0.6900,0.2500,0.3000,0.5867,19,3,0
69f1fcb989e1f4ca8502b743,device-08,2026-04-29T12:42:33.069Z,0.9200,0.3000,0.3375,0.4808,19,3,0
69f1fcb989e1f4ca8502b747,device-09,2026-04-29T12:42:33.175Z,0.1640,0.0500,0.7625,0.6745,19,3,0
69f1fcb989e1f4ca8502b74b,device-10,2026-04-29T12:42:33.280Z,0.1520,0.0000,0.9875,0.6202,19,3,0
69f1fcbd89e1f4ca8502b74f,device-01,2026-04-29T12:42:37.333Z,0.1620,0.0000,0.8000,0.6793,19,3,0
69f1fcbd89e1f4ca8502b753,device-02,2026-04-29T12:42:37.439Z,0.2840,0.0000,0.8500,0.6220,19,3,0
69f1fcbd89e1f4ca8502b757,device-03,2026-04-29T12:42:37.544Z,0.1440,0.0500,0.9000,0.6353,19,3,0
69f1fcbd89e1f4ca8502b75b,device-04,2026-04-29T12:42:37.651Z,0.1860,0.0000,0.9375,0.6255,19,3,0
69f1fcbd89e1f4ca8502b75f,device-05,2026-04-29T12:42:37.756Z,0.4920,0.2500,0.2625,0.6652,19,3,0
69f1fcbd89e1f4ca8502b763,device-06,2026-04-29T12:42:37.861Z,0.2660,0.0000,0.9500,0.5947,19,3,0
69f1fcbd89e1f4ca8502b767,device-07,2026-04-29T12:42:37.966Z,0.2460,0.0500,0.9375,0.5888,19,3,0
69f1fcbe89e1f4ca8502b76b,device-08,2026-04-29T12:42:38.072Z,0.0820,0.0500,0.9000,0.6560,19,3,0
69f1fcbe89e1f4ca8502b76f,device-09,2026-04-29T12:42:38.177Z,0.2440,0.0500,0.9875,0.5728,19,3,0
69f1fcbe89e1f4ca8502b773,device-10,2026-04-29T12:42:38.283Z,0.3200,0.0500,0.8625,0.5892,19,3,0
69f1fcc289e1f4ca8502b777,device-01,2026-04-29T12:42:42.336Z,0.3280,0.0000,0.9625,0.5698,19,3,0
69f1fcc289e1f4ca8502b77b,device-02,2026-04-29T12:42:42.441Z,0.1340,0.0000,0.9375,0.6428,19,3,0
69f1fcc289e1f4ca8502b77f,device-03,2026-04-29T12:42:42.546Z,0.0580,0.0000,0.8875,0.6848,19,3,0
69f1fcc289e1f4ca8502b783,device-04,2026-04-29T12:42:42.651Z,0.3200,0.0000,0.8750,0.6017,19,3,0
69f1fcc289e1f4ca8502b787,device-05,2026-04-29T12:42:42.757Z,0.2160,0.0500,0.7750,0.6530,19,3,0
69f1fcc289e1f4ca8502b78b,device-06,2026-04-29T12:42:42.861Z,0.1620,0.0000,0.8250,0.6710,19,3,0
69f1fcc289e1f4ca8502b78f,device-07,2026-04-29T12:42:42.966Z,0.2040,0.0000,0.9750,0.6070,19,3,0
69f1fcc389e1f4ca8502b793,device-08,2026-04-29T12:42:43.072Z,0.2720,0.0500,0.8375,0.6135,19,3,0
69f1fcc389e1f4ca8502b797,device-09,2026-04-29T12:42:43.178Z,0.1660,0.0500,0.9750,0.6030,19,3,0
69f1fcc389e1f4ca8502b79b,device-10,2026-04-29T12:42:43.283Z,0.0580,0.0500,0.7625,0.7098,19,3,0
69f1fcc789e1f4ca8502b79f,device-01,2026-04-29T12:42:47.337Z,0.0540,0.0500,0.8125,0.6945,19,3,0
69f1fcc789e1f4ca8502b7a3,device-02,2026-04-29T12:42:47.444Z,0.2100,0.0000,0.9875,0.6008,19,3,0
69f1fcc789e1f4ca8502b7a7,device-03,2026-04-29T12:42:47.549Z,0.0500,0.0500,0.9250,0.6583,19,3,0
69f1fcc789e1f4ca8502b7ab,device-04,2026-04-29T12:42:47.655Z,0.3120,0.0000,0.8000,0.6293,19,3,0
69f1fcc789e1f4ca8502b7af,device-05,2026-04-29T12:42:47.760Z,0.1660,0.0500,0.8625,0.6405,19,3,0
69f1fcc789e1f4ca8502b7b3,device-06,2026-04-29T12:42:47.866Z,0.1080,0.0500,0.8000,0.6807,19,3,0
69f1fcc789e1f4ca8502b7b7,device-07,2026-04-29T12:42:47.971Z,0.0740,0.0000,0.9625,0.6545,19,3,0
69f1fcc889e1f4ca8502b7bb,device-08,2026-04-29T12:42:48.076Z,0.7980,0.8000,0.2250,0.3923,19,3,0
69f1fcc889e1f4ca8502b7bf,device-09,2026-04-29T12:42:48.182Z,0.3280,0.0000,0.8250,0.6157,19,3,0
69f1fcc889e1f4ca8502b7c3,device-10,2026-04-29T12:42:48.288Z,0.1060,0.0500,0.9750,0.6230,19,3,0
69f1fccc89e1f4ca8502b7c7,device-01,2026-04-29T12:42:52.341Z,0.9420,0.3500,0.2250,0.4943,19,3,0
69f1fccc89e1f4ca8502b7cb,device-02,2026-04-29T12:42:52.447Z,0.0820,0.0000,0.9125,0.6685,19,3,0
69f1fccc89e1f4ca8502b7cf,device-03,2026-04-29T12:42:52.553Z,0.2580,0.0000,0.8875,0.6182,19,3,0
69f1fccc89e1f4ca8502b7d3,device-04,2026-04-29T12:42:52.664Z,0.1980,0.0500,0.9875,0.5882,19,3,0
69f1fccc89e1f4ca8502b7d7,device-05,2026-04-29T12:42:52.769Z,0.2820,0.0500,0.7500,0.6393,19,3,0
69f1fccc89e1f4ca8502b7db,device-06,2026-04-29T12:42:52.874Z,0.2040,0.0500,0.7875,0.6528,19,3,0
69f1fccc89e1f4ca8502b7df,device-07,2026-04-29T12:42:52.979Z,0.1780,0.0500,0.9875,0.5948,19,3,0
69f1fccd89e1f4ca8502b7e3,device-08,2026-04-29T12:42:53.084Z,0.2220,0.0500,0.8750,0.6177,19,3,0
69f1fccd89e1f4ca8502b7e7,device-09,2026-04-29T12:42:53.190Z,0.0740,0.0000,0.9500,0.6587,19,3,0
69f1fccd89e1f4ca8502b7eb,device-10,2026-04-29T12:42:53.295Z,0.2620,0.0000,0.9750,0.5877,19,3,0
69f1fcd289e1f4ca8502b7ef,device-01,2026-04-29T12:42:58.581Z,0.1600,0.0000,0.7750,0.6883,19,3,0
69f1fcd289e1f4ca8502b7f3,device-02,2026-04-29T12:42:58.688Z,0.0820,0.0000,0.9750,0.6477,19,3,0
69f1fcd289e1f4ca8502b7f7,device-03,2026-04-29T12:42:58.794Z,0.2140,0.0500,0.9125,0.6078,19,3,0
69f1fcd289e1f4ca8502b7fb,device-04,2026-04-29T12:42:58.899Z,0.0440,0.0500,0.7625,0.7145,19,3,0
69f1fcd389e1f4ca8502b7ff,device-05,2026-04-29T12:42:59.005Z,0.1500,0.0000,0.9625,0.6292,19,3,0
69f1fcd389e1f4ca8502b803,device-06,2026-04-29T12:42:59.110Z,0.1380,0.0500,0.7625,0.6832,19,3,0
69f1fcd389e1f4ca8502b807,device-07,2026-04-29T12:42:59.215Z,0.1060,0.0000,0.9125,0.6605,19,3,0
69f1fcd389e1f4ca8502b80b,device-08,2026-04-29T12:42:59.319Z,0.9880,0.5000,0.1250,0.4623,19,3,0
69f1fcd389e1f4ca8502b80f,device-09,2026-04-29T12:42:59.424Z,0.1640,0.0000,0.7500,0.6953,19,3,0
69f1fcd389e1f4ca8502b813,device-10,2026-04-29T12:42:59.528Z,0.2340,0.0000,0.8500,0.6387,19,3,0
69f1fcd789e1f4ca8502b817,device-01,2026-04-29T12:43:03.585Z,0.1760,0.0000,0.8500,0.6580,19,3,0
69f1fcd789e1f4ca8502b81b,device-02,2026-04-29T12:43:03.692Z,0.2880,0.0500,0.8750,0.5957,19,3,0
69f1fcd789e1f4ca8502b81f,device-03,2026-04-29T12:43:03.797Z,0.1180,0.0000,0.9375,0.6482,19,3,0
69f1fcd789e1f4ca8502b823,device-04,2026-04-29T12:43:03.902Z,0.2740,0.0000,0.8000,0.6420,19,3,0
69f1fcd889e1f4ca8502b827,device-05,2026-04-29T12:43:04.007Z,0.1300,0.0000,0.8750,0.6650,19,3,0
69f1fcd889e1f4ca8502b82b,device-06,2026-04-29T12:43:04.113Z,0.4700,0.5000,0.1625,0.6225,19,3,0
69f1fcd889e1f4ca8502b82f,device-07,2026-04-29T12:43:04.218Z,0.2940,0.0000,0.8875,0.6062,19,3,0
69f1fcd889e1f4ca8502b833,device-08,2026-04-29T12:43:04.323Z,0.7240,0.5500,0.2000,0.5087,19,3,0
69f1fcd889e1f4ca8502b837,device-09,2026-04-29T12:43:04.429Z,0.2040,0.0000,0.8250,0.6570,19,3,0
69f1fcd889e1f4ca8502b83b,device-10,2026-04-29T12:43:04.533Z,0.1740,0.0000,0.9375,0.6295,19,3,0
69f1fcdc89e1f4ca8502b83f,device-01,2026-04-29T12:43:08.589Z,0.2960,0.0500,0.8125,0.6138,19,3,0
69f1fcdc89e1f4ca8502b843,device-02,2026-04-29T12:43:08.695Z,0.2540,0.1000,0.8500,0.5987,19,3,0
69f1fcdc89e1f4ca8502b847,device-03,2026-04-29T12:43:08.801Z,0.6740,0.3500,0.1625,0.6045,19,3,0
69f1fcdc89e1f4ca8502b84b,device-04,2026-04-29T12:43:08.906Z,0.9800,0.8000,0.1625,0.3525,19,3,0
69f1fcdd89e1f4ca8502b84f,device-05,2026-04-29T12:43:09.011Z,0.0640,0.0000,0.9875,0.6495,19,3,0
69f1fcdd89e1f4ca8502b853,device-06,2026-04-29T12:43:09.115Z,0.2340,0.0500,0.9375,0.5928,19,3,0
69f1fcdd89e1f4ca8502b857,device-07,2026-04-29T12:43:09.219Z,0.6040,0.8000,0.1625,0.4778,19,3,0
69f1fcdd89e1f4ca8502b85b,device-08,2026-04-29T12:43:09.324Z,0.1740,0.0000,0.9250,0.6337,19,3,0
69f1fcdd89e1f4ca8502b85f,device-09,2026-04-29T12:43:09.429Z,0.8980,0.4500,0.1625,0.4965,19,3,0
69f1fcdd89e1f4ca8502b863,device-10,2026-04-29T12:43:09.534Z,0.2660,0.0000,0.9375,0.5988,19,3,0
69f1fce189e1f4ca8502b867,device-01,2026-04-29T12:43:13.591Z,0.2520,0.0500,0.8000,0.6327,19,3,0
69f1fce189e1f4ca8502b86b,device-02,2026-04-29T12:43:13.697Z,0.2200,0.0500,0.8625,0.6225,19,3,0
69f1fce189e1f4ca8502b86f,device-03,2026-04-29T12:43:13.802Z,0.0920,0.0000,0.7750,0.7110,19,3,0
69f1fce189e1f4ca8502b873,device-04,2026-04-29T12:43:13.907Z,0.1080,0.0000,0.9750,0.6390,19,3,0
69f1fce289e1f4ca8502b877,device-05,2026-04-29T12:43:14.012Z,0.2640,0.0500,0.7625,0.6412,19,3,0
69f1fce289e1f4ca8502b87b,device-06,2026-04-29T12:43:14.117Z,0.9940,0.7000,0.1875,0.3728,19,3,0
69f1fce289e1f4ca8502b87f,device-07,2026-04-29T12:43:14.223Z,0.3080,0.0500,0.8125,0.6098,19,3,0
69f1fce289e1f4ca8502b883,device-08,2026-04-29T12:43:14.328Z,0.1180,0.0500,0.8875,0.6482,19,3,0
69f1fce289e1f4ca8502b887,device-09,2026-04-29T12:43:14.432Z,0.9240,0.7500,0.2500,0.3587,19,3,0
69f1fce289e1f4ca8502b88b,device-10,2026-04-29T12:43:14.538Z,0.1040,0.0500,0.9125,0.6445,19,3,0
69f1fce689e1f4ca8502b88f,device-01,2026-04-29T12:43:18.593Z,0.1680,0.0500,0.7625,0.6732,19,3,0
69f1fce689e1f4ca8502b893,device-02,2026-04-29T12:43:18.699Z,0.4620,0.6000,0.1250,0.6043,19,3,0
69f1fce689e1f4ca8502b897,device-03,2026-04-29T12:43:18.804Z,0.0400,0.0500,0.8250,0.6950,19,3,0
69f1fce689e1f4ca8502b89b,device-04,2026-04-29T12:43:18.910Z,0.6680,0.6000,0.2125,0.5065,19,3,0
69f1fce789e1f4ca8502b89f,device-05,2026-04-29T12:43:19.015Z,0.2920,0.0500,0.9625,0.5652,19,3,0
69f1fce789e1f4ca8502b8a3,device-06,2026-04-29T12:43:19.121Z,0.1280,0.0000,0.8500,0.6740,19,3,0
69f1fce789e1f4ca8502b8a7,device-07,2026-04-29T12:43:19.227Z,0.8400,0.6500,0.2375,0.4242,19,3,0
69f1fce789e1f4ca8502b8ab,device-08,2026-04-29T12:43:19.333Z,0.1980,0.0500,0.8250,0.6423,19,3,0
69f1fce789e1f4ca8502b8af,device-09,2026-04-29T12:43:19.439Z,0.3180,0.0500,0.8500,0.5940,19,3,0
69f1fce789e1f4ca8502b8b3,device-10,2026-04-29T12:43:19.544Z,0.1300,0.0000,0.7500,0.7067,19,3,0
69f1fceb89e1f4ca8502b8b7,device-01,2026-04-29T12:43:23.598Z,0.2460,0.1000,0.8500,0.6013,19,3,0
69f1fceb89e1f4ca8502b8bb,device-02,2026-04-29T12:43:23.706Z,0.3240,0.0500,0.9625,0.5545,19,3,0
69f1fceb89e1f4ca8502b8bf,device-03,2026-04-29T12:43:23.812Z,0.0400,0.0500,0.7625,0.7158,19,3,0
69f1fceb89e1f4ca8502b8c3,device-04,2026-04-29T12:43:23.918Z,0.3380,0.0500,0.7500,0.6207,19,3,0
69f1fcec89e1f4ca8502b8c7,device-05,2026-04-29T12:43:24.023Z,0.9760,0.4000,0.3000,0.4413,19,3,0
69f1fcec89e1f4ca8502b8cb,device-06,2026-04-29T12:43:24.130Z,0.3240,0.0000,0.9125,0.5878,19,3,0
69f1fcec89e1f4ca8502b8cf,device-07,2026-04-29T12:43:24.236Z,0.0560,0.0000,0.7875,0.7188,19,3,0
69f1fcec89e1f4ca8502b8d3,device-08,2026-04-29T12:43:24.341Z,0.0840,0.1000,0.9000,0.6387,19,3,0
69f1fcec89e1f4ca8502b8d7,device-09,2026-04-29T12:43:24.446Z,0.1020,0.0000,0.9250,0.6577,19,3,0
69f1fcec89e1f4ca8502b8db,device-10,2026-04-29T12:43:24.551Z,0.1900,0.0000,0.8875,0.6408,19,3,0
69f1fcf189e1f4ca8502b8df,device-01,2026-04-29T12:43:29.853Z,0.1000,0.0500,0.8125,0.6792,19,3,0
69f1fcf189e1f4ca8502b8e3,device-02,2026-04-29T12:43:29.959Z,0.1920,0.0000,0.8000,0.6693,19,3,0
69f1fcf289e1f4ca8502b8e7,device-03,2026-04-29T12:43:30.064Z,0.0540,0.0500,0.9250,0.6570,19,3,0
69f1fcf289e1f4ca8502b8eb,device-04,2026-04-29T12:43:30.170Z,0.0520,0.0000,0.9750,0.6577,19,3,0
69f1fcf289e1f4ca8502b8ef,device-05,2026-04-29T12:43:30.275Z,0.2620,0.0500,0.7875,0.6335,19,3,0
69f1fcf289e1f4ca8502b8f3,device-06,2026-04-29T12:43:30.381Z,0.0640,0.0500,0.7625,0.7078,19,3,0
69f1fcf289e1f4ca8502b8f7,device-07,2026-04-29T12:43:30.486Z,0.8040,0.7500,0.2750,0.3903,19,3,0
69f1fcf289e1f4ca8502b8fb,device-08,2026-04-29T12:43:30.593Z,0.2400,0.0000,0.9250,0.6117,19,3,0
69f1fcf289e1f4ca8502b8ff,device-09,2026-04-29T12:43:30.698Z,0.7480,0.6000,0.1250,0.5090,19,3,0
69f1fcf289e1f4ca8502b903,device-10,2026-04-29T12:43:30.804Z,0.1140,0.0000,0.7750,0.7037,19,3,0
69f1fcf689e1f4ca8502b907,device-01,2026-04-29T12:43:34.856Z,0.3360,0.0500,0.8375,0.5922,19,3,0
69f1fcf689e1f4ca8502b90b,device-02,2026-04-29T12:43:34.962Z,0.2100,0.1000,0.9500,0.5800,19,3,0
69f1fcf789e1f4ca8502b90f,device-03,2026-04-29T12:43:35.067Z,0.0440,0.0500,0.9875,0.6395,19,3,0
69f1fcf789e1f4ca8502b913,device-04,2026-04-29T12:43:35.172Z,0.1200,0.0500,0.9750,0.6183,19,3,0
69f1fcf789e1f4ca8502b917,device-05,2026-04-29T12:43:35.278Z,0.2380,0.0000,0.7750,0.6623,19,3,0
69f1fcf789e1f4ca8502b91b,device-06,2026-04-29T12:43:35.383Z,0.8880,0.7000,0.1500,0.4207,19,3,0
69f1fcf789e1f4ca8502b91f,device-07,2026-04-29T12:43:35.488Z,0.2780,0.0500,0.9500,0.5740,19,3,0
69f1fcf789e1f4ca8502b923,device-08,2026-04-29T12:43:35.593Z,0.1060,0.0000,0.9625,0.6438,19,3,0
69f1fcf789e1f4ca8502b927,device-09,2026-04-29T12:43:35.698Z,0.4400,0.3000,0.2125,0.6825,19,3,0
69f1fcf789e1f4ca8502b92b,device-10,2026-04-29T12:43:35.803Z,0.1260,0.0500,0.9000,0.6413,19,3,0
69f1fcfb89e1f4ca8502b92f,device-01,2026-04-29T12:43:39.856Z,0.2820,0.0500,0.7875,0.6268,19,3,0
69f1fcfb89e1f4ca8502b933,device-02,2026-04-29T12:43:39.964Z,0.2140,0.0000,0.8875,0.6328,19,3,0
69f1fcfc89e1f4ca8502b937,device-03,2026-04-29T12:43:40.069Z,0.2420,0.0000,0.9625,0.5985,19,3,0
69f1fcfc89e1f4ca8502b93b,device-04,2026-04-29T12:43:40.175Z,0.2280,0.0500,0.9500,0.5907,19,3,0
69f1fcfc89e1f4ca8502b93f,device-05,2026-04-29T12:43:40.280Z,0.2440,0.0000,0.7625,0.6645,19,3,0
